user,software,device,network,action,resource,failed_logins,hour_of_day,is_night,session_freq,sensitivity_level,days_inactive,rischio
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,find,cartelle_cliniche,0,14,0,8,3,0,21
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,1,12,0,6,1,2,7
hacker,nmap,missing_tpm,1.2.3.4,delete,config_db,10,0,1,15,3,30,100
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,update,cartelle_cliniche,0,11,0,6,3,3,19
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,0,10,0,4,3,0,20
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,update,utenti,0,14,0,4,1,0,1
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,0,17,0,6,2,0,10
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,pazienti,0,9,0,3,2,2,8
anonymous,nmap,missing_tpm,1.2.3.4,delete,system_logs,5,0,1,50,2,60,100
admin,curl_7.68,missing_tpm,93.44.12.1,delete,config_db,3,3,1,50,3,90,100
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,update,cartelle_cliniche,0,12,0,2,3,2,26
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,authenticate,pazienti,0,12,0,8,2,1,9
alice.medico,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,find,pazienti,0,11,0,2,2,0,10
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,0,10,0,3,1,0,1
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,update,cartelle_cliniche,1,18,0,4,3,7,29
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,insert,utenti,0,10,0,3,1,0,4
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,update,cartelle_cliniche,0,13,0,10,3,0,19
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,0,9,0,3,3,0,12
hacker,nmap,unknown,8.8.8.8,drop,pazienti,7,1,1,30,2,30,98
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,authenticate,pazienti,0,17,0,5,2,1,7
mario.rossi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,cartelle_cliniche,0,12,0,5,3,0,20
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,1,10,0,9,3,0,31
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,find,pazienti,1,11,0,8,2,7,14
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,pazienti,0,11,0,8,2,0,10
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,0,16,0,5,3,1,18
mario.rossi,custom_python_script,missing_tpm,93.44.12.1,drop,system_logs,5,2,1,20,2,60,100
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,pazienti,0,7,0,7,2,0,10
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,utenti,0,9,0,6,1,7,0
hacker,nmap,missing_tpm,1.2.3.4,find,config_db,5,3,1,30,3,30,97
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,0,13,0,7,3,5,26
anonymous,custom_python_script,unknown,8.8.8.8,delete,config_db,7,5,1,30,3,90,99
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,update,cartelle_cliniche,0,11,0,5,3,0,20
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,authenticate,utenti,2,13,0,3,1,2,25
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,update,pazienti,0,9,0,8,2,1,10
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,update,utenti,1,9,0,1,1,3,8
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,1,10,0,8,3,0,32
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,utenti,1,12,0,4,1,3,5
alice.medico,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,pazienti,1,11,0,6,2,0,18
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,utenti,0,13,0,8,1,0,4
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,0,12,0,1,3,1,18
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,insert,pazienti,1,11,0,7,2,1,17
hacker,custom_python_script,unknown,93.44.12.1,delete,pazienti,3,1,1,20,2,180,100
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,update,utenti,0,13,0,2,1,0,0
mario.rossi,chrome_115,tpm_enclave_88,192.168.1.50,authenticate,pazienti,0,13,0,2,2,0,15
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,pazienti,1,10,0,9,2,0,24
alice.medico,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,1,12,0,4,3,1,22
anonymous,custom_python_script,unknown,8.8.8.8,delete,system_logs,3,23,1,30,2,60,98
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,update,pazienti,0,15,0,6,2,7,10
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,update,cartelle_cliniche,2,9,0,1,3,0,34
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,find,pazienti,0,8,0,9,2,0,10
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,0,7,0,10,3,1,19
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,0,17,0,6,3,1,17
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,update,pazienti,0,14,0,9,2,7,13
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,0,10,0,1,3,1,20
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,utenti,2,15,0,6,1,0,21
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,pazienti,0,11,0,6,2,0,9
admin,curl_7.68,missing_tpm,1.2.3.4,delete,system_logs,3,4,1,15,2,30,100
alice.medico,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,update,utenti,1,14,0,4,1,3,6
anonymous,custom_python_script,unknown,1.2.3.4,find,pazienti,3,3,1,20,2,365,97
mario.rossi,chrome_115,tpm_enclave_88,10.0.0.15,update,cartelle_cliniche,0,17,0,6,3,0,20
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,find,pazienti,1,10,0,9,2,1,18
mario.rossi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,find,pazienti,0,15,0,1,2,0,11
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,pazienti,0,12,0,7,2,0,5
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,1,17,0,2,1,5,8
mario.rossi,custom_python_script,missing_tpm,93.44.12.1,find,config_db,3,3,1,30,3,30,100
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,authenticate,utenti,0,11,0,9,1,0,0
mario.rossi,custom_python_script,unknown,1.2.3.4,drop,system_logs,5,4,1,30,2,30,97
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,find,pazienti,0,13,0,8,2,0,8
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,authenticate,utenti,0,16,0,4,1,0,2
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,cartelle_cliniche,0,17,0,7,3,1,23
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,1,11,0,9,3,0,26
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,update,cartelle_cliniche,0,14,0,2,3,1,21
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,0,14,0,2,1,0,0
anonymous,nmap,unknown,93.44.12.1,delete,config_db,7,1,1,30,3,60,99
hacker,curl_7.68,missing_tpm,93.44.12.1,delete,system_logs,5,1,1,30,2,30,99
mario.rossi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,update,utenti,0,10,0,9,1,1,2
admin,nmap,unknown,1.2.3.4,find,system_logs,3,4,1,30,2,60,100
admin,custom_python_script,missing_tpm,93.44.12.1,drop,config_db,3,5,1,15,3,30,95
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,insert,cartelle_cliniche,0,11,0,2,3,1,25
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,utenti,0,11,0,8,1,3,0
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,utenti,0,15,0,6,1,0,4
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,authenticate,utenti,0,19,0,10,1,1,0
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,pazienti,0,11,0,9,2,0,9
alice.medico,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,update,utenti,0,11,0,9,1,0,2
hacker,custom_python_script,missing_tpm,8.8.8.8,delete,config_db,5,22,1,30,3,365,100
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,find,utenti,0,9,0,2,1,0,0
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,0,13,0,6,3,2,22
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,update,utenti,0,9,0,4,1,0,0
admin,curl_7.68,unknown,93.44.12.1,find,system_logs,5,1,1,30,2,60,99
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,0,18,0,5,1,0,0
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,0,9,0,8,3,1,21
alice.medico,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,authenticate,utenti,0,14,0,6,1,3,0
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,utenti,0,7,0,2,1,0,3
anonymous,nmap,missing_tpm,93.44.12.1,delete,pazienti,10,22,1,50,2,30,100
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,cartelle_cliniche,0,12,0,7,3,1,13
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,0,14,0,7,2,0,10
mario.rossi,chrome_115,tpm_enclave_88,10.0.0.15,authenticate,cartelle_cliniche,1,7,0,3,3,7,27
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,utenti,0,16,0,2,1,0,0
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,find,pazienti,0,13,0,5,2,0,5
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,0,11,0,4,1,3,0
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,0,11,0,6,3,0,20
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,0,10,0,4,3,1,23
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,0,13,0,4,3,2,20
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,find,utenti,0,15,0,3,1,0,0
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,utenti,0,18,0,8,1,1,0
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,update,pazienti,0,11,0,9,2,0,7
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,update,cartelle_cliniche,2,12,0,7,3,0,36
anonymous,custom_python_script,unknown,93.44.12.1,drop,pazienti,5,23,1,50,2,60,99
anonymous,curl_7.68,unknown,1.2.3.4,delete,config_db,7,1,1,15,3,60,99
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,0,14,0,4,3,0,18
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,0,14,0,2,3,0,22
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,authenticate,utenti,0,10,0,8,1,0,0
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,pazienti,0,9,0,6,2,0,14
anonymous,custom_python_script,unknown,93.44.12.1,drop,system_logs,3,0,1,15,2,30,99
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,find,utenti,2,14,0,4,1,1,16
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,pazienti,1,13,0,9,2,7,18
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,pazienti,0,13,0,8,2,3,15
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,insert,cartelle_cliniche,0,15,0,10,3,0,18
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,utenti,1,16,0,1,1,0,8
alice.medico,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,authenticate,utenti,0,16,0,4,1,2,0
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,find,pazienti,0,9,0,9,2,1,11
anonymous,curl_7.68,missing_tpm,93.44.12.1,find,system_logs,5,22,1,50,2,365,100
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,utenti,1,10,0,6,1,0,6
admin,curl_7.68,missing_tpm,1.2.3.4,find,pazienti,5,2,1,20,2,180,100
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,authenticate,pazienti,1,12,0,6,2,3,20
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,utenti,1,9,0,2,1,0,7
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,find,utenti,2,14,0,6,1,1,16
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,utenti,0,9,0,4,1,1,0
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,cartelle_cliniche,0,13,0,3,3,5,23
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,1,15,0,3,1,5,7
hacker,curl_7.68,missing_tpm,93.44.12.1,find,pazienti,7,5,1,50,2,30,97
mario.rossi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,insert,utenti,0,11,0,10,1,0,0
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,0,18,0,4,3,2,25
mario.rossi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,insert,cartelle_cliniche,0,15,0,5,3,1,19
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,pazienti,0,13,0,3,2,0,7
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,0,15,0,9,3,3,16
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,find,pazienti,0,14,0,9,2,1,13
anonymous,custom_python_script,unknown,1.2.3.4,find,pazienti,3,3,1,20,2,90,100
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,2,8,0,9,2,0,25
mario.rossi,custom_python_script,unknown,8.8.8.8,find,system_logs,7,0,1,30,2,90,98
admin,curl_7.68,missing_tpm,8.8.8.8,find,system_logs,7,1,1,20,2,365,100
hacker,custom_python_script,unknown,8.8.8.8,find,config_db,3,22,1,50,3,60,100
alice.medico,chrome_115,tpm_enclave_88,10.0.0.15,update,utenti,0,12,0,6,1,0,0
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,0,13,0,4,3,0,15
hacker,custom_python_script,missing_tpm,1.2.3.4,find,system_logs,5,3,1,30,2,180,100
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,update,pazienti,0,11,0,9,2,0,18
mario.rossi,chrome_115,tpm_enclave_88,192.168.1.50,update,pazienti,0,9,0,10,2,1,7
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,insert,utenti,0,14,0,9,1,0,1
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,0,14,0,10,3,5,20
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,update,cartelle_cliniche,0,15,0,8,3,1,20
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,0,14,0,8,3,0,23
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,find,cartelle_cliniche,0,16,0,2,3,0,19
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,authenticate,cartelle_cliniche,0,13,0,6,3,3,21
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,insert,utenti,2,12,0,1,1,0,15
mario.rossi,curl_7.68,missing_tpm,1.2.3.4,drop,system_logs,7,2,1,50,2,365,99
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,find,cartelle_cliniche,1,9,0,5,3,2,28
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,0,7,0,6,3,1,17
luigi.verdi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,find,pazienti,0,7,0,5,2,0,9
admin,custom_python_script,unknown,93.44.12.1,find,config_db,3,2,1,50,3,30,100
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,find,cartelle_cliniche,0,15,0,8,3,1,17
mario.rossi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,authenticate,pazienti,0,13,0,1,2,1,6
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,insert,pazienti,0,11,0,4,2,1,12
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,1,12,0,10,1,1,13
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,find,cartelle_cliniche,1,14,0,6,3,2,26
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,pazienti,0,14,0,9,2,0,11
mario.rossi,custom_python_script,unknown,8.8.8.8,find,config_db,5,22,1,20,3,30,97
mario.rossi,curl_7.68,missing_tpm,93.44.12.1,find,pazienti,7,3,1,50,2,365,99
mario.rossi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,authenticate,utenti,1,12,0,7,1,1,8
mario.rossi,curl_7.68,unknown,8.8.8.8,find,config_db,10,3,1,15,3,30,100
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,insert,utenti,0,16,0,7,1,1,1
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,cartelle_cliniche,0,10,0,9,3,2,21
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,find,pazienti,1,10,0,2,2,0,21
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,0,12,0,1,1,0,3
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,update,cartelle_cliniche,0,14,0,3,3,0,20
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,authenticate,pazienti,0,14,0,9,2,0,10
hacker,curl_7.68,missing_tpm,8.8.8.8,drop,system_logs,10,1,1,50,2,365,100
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,find,utenti,0,15,0,3,1,0,0
mario.rossi,curl_7.68,unknown,1.2.3.4,delete,config_db,7,4,1,30,3,90,100
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,pazienti,0,10,0,5,2,3,10
admin,curl_7.68,unknown,8.8.8.8,find,system_logs,5,22,1,15,2,180,100
mario.rossi,nmap,missing_tpm,1.2.3.4,drop,system_logs,3,23,1,15,2,60,100
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,0,15,0,8,2,2,9
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,0,9,0,3,3,5,17
mario.rossi,chrome_115,tpm_enclave_88,192.168.1.50,update,cartelle_cliniche,0,18,0,1,3,5,19
anonymous,custom_python_script,unknown,1.2.3.4,delete,pazienti,3,23,1,30,2,180,100
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,update,cartelle_cliniche,0,8,0,10,3,0,20
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,cartelle_cliniche,0,10,0,1,3,0,22
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,pazienti,0,11,0,6,2,0,11
mario.rossi,mozilla_firefox_112,tpm_enclave_88,192.168.1.50,update,pazienti,0,13,0,5,2,0,14
alice.medico,e7afb57c_cert,tpm_enclave_88,192.168.1.50,insert,utenti,0,8,0,4,1,3,0
mario.rossi,chrome_115,tpm_enclave_88,10.0.0.15,find,cartelle_cliniche,0,18,0,9,3,0,18
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,find,utenti,0,11,0,5,1,2,6
luigi.verdi,chrome_115,tpm_enclave_88,192.168.1.50,insert,utenti,0,11,0,3,1,0,0
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,utenti,0,17,0,3,1,0,3
mario.rossi,nmap,missing_tpm,8.8.8.8,delete,pazienti,10,22,1,50,2,180,100
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,update,cartelle_cliniche,0,8,0,4,3,0,18
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,update,cartelle_cliniche,2,8,0,7,3,0,40
luigi.verdi,e7afb57c_cert,tpm_enclave_88,192.168.1.50,update,utenti,0,8,0,5,1,1,0
mario.rossi,custom_python_script,unknown,93.44.12.1,delete,pazienti,7,1,1,20,2,90,100
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,0,18,0,5,2,0,7
hacker,nmap,unknown,93.44.12.1,find,pazienti,5,0,1,30,2,60,99
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,utenti,1,10,0,3,1,2,7
mario.rossi,e7afb57c_cert,tpm_enclave_88,10.0.0.15,find,pazienti,0,10,0,10,2,0,8
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,find,cartelle_cliniche,0,14,0,9,3,0,17
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,utenti,0,14,0,6,1,0,0
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,find,cartelle_cliniche,0,16,0,1,3,3,22
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,pazienti,0,15,0,4,2,1,11
mario.rossi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,utenti,1,15,0,2,1,0,8
mario.rossi,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,cartelle_cliniche,0,13,0,3,3,0,19
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,utenti,0,14,0,4,1,0,0
mario.rossi,custom_python_script,missing_tpm,1.2.3.4,delete,system_logs,3,1,1,15,2,30,100
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,cartelle_cliniche,0,15,0,6,3,0,16
alice.medico,chrome_115,tpm_enclave_88,192.168.1.50,update,utenti,1,17,0,9,1,0,8
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,cartelle_cliniche,0,10,0,5,3,0,22
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,0,11,0,7,3,1,18
alice.medico,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,find,utenti,0,13,0,5,1,0,0
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,update,pazienti,1,9,0,9,2,0,18
mario.rossi,nmap,unknown,93.44.12.1,delete,system_logs,7,1,1,20,2,30,100
alice.medico,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,find,utenti,0,14,0,8,1,1,0
alice.medico,e7afb57c_cert,tpm_enclave_88,10.0.0.15,authenticate,pazienti,1,15,0,7,2,3,20
alice.medico,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,utenti,0,10,0,10,1,3,0
mario.rossi,curl_7.68,unknown,1.2.3.4,drop,system_logs,10,0,1,30,2,90,100
luigi.verdi,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,authenticate,utenti,0,17,0,10,1,0,0
luigi.verdi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,192.168.1.50,authenticate,utenti,0,18,0,6,1,0,4
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,find,pazienti,1,12,0,7,2,1,19
mario.rossi,chrome_115,tpm_enclave_88,192.168.1.50,insert,pazienti,2,9,0,6,2,3,28
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,update,cartelle_cliniche,0,13,0,2,3,0,20
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,find,utenti,0,14,0,10,1,0,0
alice.medico,mozilla_firefox_112,tpm_enclave_88,10.0.0.15,insert,cartelle_cliniche,0,13,0,5,3,2,22
mario.rossi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,insert,pazienti,0,13,0,1,2,1,13
luigi.verdi,e7afb57c_cert,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,2,10,0,10,3,0,36
mario.rossi,curl_7.68,unknown,1.2.3.4,delete,pazienti,7,5,1,50,2,365,99
mario.rossi,custom_python_script,missing_tpm,93.44.12.1,find,pazienti,7,3,1,20,2,180,98
luigi.verdi,chrome_115,tpm_enclave_88,10.0.0.15,find,pazienti,0,14,0,7,2,1,10
luigi.verdi,chrome_115,1.3.6.1.4.1.311.21.9,10.0.0.15,find,cartelle_cliniche,0,9,0,7,3,0,21
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,update,utenti,0,14,0,1,1,5,3
admin,curl_7.68,missing_tpm,8.8.8.8,drop,system_logs,7,4,1,50,2,30,100
mario.rossi,mozilla_firefox_112,1.3.6.1.4.1.311.21.9,10.0.0.15,authenticate,cartelle_cliniche,1,10,0,5,3,1,30
